	Unnamed: 0	cote	article_id	chapitre	revue_annee	page	article_description	article_section
16777	41629	90156x1906x85	AMN-1906-344	Trois observations de calculs vésicaux (chez un adolescent, un adulte et un vieillard) traités par la cystotomie hypogastrique suivie de suture totale de la vessie, par le Dr Chevalier, 	1906	344	 Observation I (adolescent). Calcul vésical. - Cystotomie hypogastrique longitudinale. Suture totale de la vessie. - Réunion par première intention. / Observation II (adulte). Calculs vésicaux. - Cystotomie hypogastrique longitudinale. Suture totale de la vessie. - Réunion par première intention	article
16780	41648	90156x1906x85	AMN-1906-363	Double pied bot congénital varus équin traité par le désossement du tarse (procédé de Lucas-Championnière), par le Dr Machenaud, 	1906	363		article
16781	41651	90156x1906x85	AMN-1906-366	Livret médical individuel dans la marine, par le Dr Albert Titi, 	1906	366		article
16783	41661	90156x1906x85	AMN-1906-376	État actuel de l'opothérapie pulmonaire, par le Dr F. Brunet, 	1906	376	 / I. Observations. / Observation primitive portant le n° 11 de notre premier travail. Due à MM. les professeurs Demons et Binaud, et complétée dans notre thèse inaugurale. 1 cas d'ostéoarthropathie hypertrophiante pneumique (plaie de poitrine). / Observations 1, 2, 3, 4, 5 de notre premier travail. 5 cas de bronchite chronique. / Observations 6, 7, 8, 9 de notre premier travail. 4 cas de tuberculose	article
16791	41670	90156x1906x85	AMN-1906-385	Traitement du charbon, par le Dr Barbe, 	1906	385	 1re observation. / 2e Observation	article
16792	41674	90156x1906x85	AMN-1906-389	Un cas d'intoxication par l'alcool à brûler, par le Dr Barbe, 	1906	389		article
16798	41686	90156x1906x85	AMN-1906-401	Secours aux blessés des guerres maritimes. (Congrès de Lisbonne), par le Dr C. Auffret, 	1906	401		article
16810	41709	90156x1906x85	AMN-1906-424	Ostéotomie cunéiforme sous-trochantérienne (procédé du professeur le Dentu), par le Dr Machenaud, 	1906	424	 / État actuel. / Antécédents héréditaires	article
16813	41717	90156x1906x85	AMN-1906-432	Fièvre typhoïde et abcès de fixation, par le Dr L. Chastang, 	1906	432	 / Diabète pancréatique avec autopsie, observation recueillie par le Dr Audibert, ... et le Dr Peyraud, ..	article
16814	41719	90156x1906x85	AMN-1906-434	Diabète pancréatique avec autopsie, observation recueillie par le Dr Audibert, 	1906	434	 et le Dr Peyraud, ... / Nécropsie. / Aspect extérieur. / Cerveau. / Thorax. / Poumons. / Coeur. / Abdomen. / Foie	article
16817	41723	90156x1906x85	AMN-1906-438	Méthode spéciale pour la séparation et le dosage de l'oxyde de zinc dans tous les cas où se trouve ce produit (peintures blanches, grises, brunes	1906	438	), par M. Tambon, ... Principe de la méthode	article
16822	41728	90156x1906x85	AMN-1906-443	État acutel de l'opothérapie pulmonaire, par le Dr F. Brunet, 	1906	443	 (Suite.). Observation 20. M. le professeur Arnozan (Congrès de médecine de Montpellier). Pleurésie interlobaire ou enkystée évacuée par le bronches ; expectoration par vomique pendant dix-huit mois ; guérison rapide par l'usage du suc pulmonaire. / Observation 21. M. le professeur Arnozan (Congrès de médecine de Montpellier). Pleurésie interlobaire ou enkystée évacuée par les bronches ; expectoration par vomique pendant près d'un an ; amélioration lente par le suc pulmonaire (malade suivi également par M. le Dr Festal, d'Arcachon, ...)	article
16844	41770	90156x1906x86	AMN-1906-5	Les pansements tout préparés pour le temps de paix et surtout pour le temps de guerre dans la marine française. Communication faite au XVe congrès international de médecine à Lisbonne, par le Dr P. Barthélemy	1906	5		article
16850	41794	90156x1906x86	AMN-1906-29	État actuel de l'opothérapie pulmonaire, par le Dr F. Brunet,	1906	29	 (Suite.). / Observation 28	article
16861	41829	90156x1906x86	AMN-1906-64	L'infection palustre et son traitement. Notes additionnelles. - Morphologie des hématozoaires. Par le Dr H. Gros	1906	64	 / Corps sphériques	article
16863	41833	90156x1906x86	AMN-1906-68	L'air irrespirable des cales, par G. Giemsa. Travail de l'institut de pathologie navale et tropicale de Hambourg. Archiv für schiffs- und tropen-hygiene, P. 143, mars 1906. Analyse par le Dr Gros	1906	68	 / Bibliographie. / Manuel du marin brancardier. 1re édition, approuvée par décision ministérielle du 9 janvier 1906, mise en service par circulaire du 1er mars 1906. - Paris, Imprimerie nationale, 1906, ..	article
16866	41841	90156x1906x86	AMN-1906-76	Variétés. La villa Furtado-Heine à Nice. / Modification des paquets de pansement tout préparés	1906	76		article
16867	41843	90156x1906x86	AMN-1906-78	Variétés. Modification des paquets de pansement tout préparés. [Gaston Thomson.]. / Frais de voyage des infirmiers chargés de conduire des malades	1906	78		article
16869	41846	90156x1906x86	AMN-1906-81	Note sur l'accident du 20 avril 1906 à bord du vaisseau-école de canonnage et de timonerie la Couronne, par le Dr Thamin	1906	81	 / Première partie	article
16876	41864	90156x1906x86	AMN-1906-99	Pyonéphrose du rein droit. Néphrostomie par voie transpéritonéale. Mort le 8e mois de tuberculose généralisée, par le Dr Pfihl	1906	99	 Observation. / Autopsie. / Habitus extérieur. / Cavité abdominale. Rein droit	article
16878	41867	90156x1906x86	AMN-1906-102	Double pied bot paralytique. Varus à droite, valgus à gauche, traités : le varus par tarsectomie cunéiforme, le valgus par arthrodèse des articulations astragalo-calcanéenne, astragalo-scaphoïdienne et calcanéo-cuboïdienne. Résultat très satisfaisant pour le varus, parfait pour le valgus. Par le Dr Machenaud, 	1906	102		article
16882	41871	90156x1906x86	AMN-1906-106	État actuel de l'opothérapie pulmonaire, par le Dr Brunet,	1906	106	 (Suite.)	article
16895	41926	90156x1906x86	AMN-1906-161	L'amygdale, voie de pénétration du cocco-bacille pesteux. L'angine pesteuse, particulièrement dans les formes de l'affection, dites pulmonaires primitives, par le Dr Cazamian, 	1906	161		article
16896	41944	90156x1906x86	AMN-1906-175	Anévrisme de l'Aorte descendante, par le Dr J. Planté, 	1906	175		article
16899	41950	90156x1906x86	AMN-1906-181	Chancres syphilitiques multiples, par le Dr L. Plazy, 	1906	181		article
16906	41988	90156x1906x86	AMN-1906-219	Variétés. / Coffres à médicaments pour torpilleurs et sous-marins. Coffres à médicaments pour bâtiments dépourvus de médecin	1906	219		article
16907	42002	90156x1906x86	AMN-1906-233	Variétés. Coffres à médicaments pour torpilleurs et sous-marins. Coffres à médicaments pour bâtiments dépourvus de médecin. [Gaston Thomson.]. / Délivrance d'un hamac Guézennec aux sous-marins. [Gaston Thomson.]. / Création d'un conseil de santé à Sidi-Abdallah	1906	233		article
16910	42010	90156x1906x86	AMN-1906-241	L'amygdale voie de pénétration du cocco-bacille pesteux, l'angine pesteuse, particulièrement dans les formes de l'affection dites pulmonaires primitives, par le Dr Cazamian,	1906	241	 (Suite et fin.)	article
16912	42027	90156x1906x86	AMN-1906-258	Traitement des épididymites blennorragiques par le compresseur ouaté du Dr le Méhauté, par le Dr Colomb	1906	258	 / Observation	article
16917	42033	90156x1906x86	AMN-1906-264	L'hôpital maritime de Sasebo en temps de paix et en temps de guerre. (Extrait du Rapport du chirurgien américain W.-C. Braisted, juillet 1905.) Résumé et traduction, par le Dr Thémoin, 	1906	264	 / L'hôpital maritime de Sasebo en temps de paix	article
16920	42057	90156x1906x86	AMN-1906-288	La lutte contre la peste au Japon, par Shibasaburo Kitasato (de l'institut des maladies infectieuses à Tokyo). Traduction par le Dr Thémoin, 	1906	288	 / Mesures préventives	article
16921	42061	90156x1906x86	AMN-1906-292	La lutte contre la peste au Japon, par Shibasaburo Kitasato (de l'institut des maladies infectieuses à Tokyo). Traduction par le Dr Thémoin,	1906	292	 Mesures préventives. / Mesures sanitaires	article
16925	42077	90156x1906x86	AMN-1906-308	Observations sur l'épidémiologie dysentérique au Japon, par K. Shiga. Traduction par le Dr Thémoin	1906	308	 / Les types des bacilles dysentériques	article
16928	42090	90156x1906x86	AMN-1906-321	Un nouveau cas de tumeur volumineuse de la parotide gauche (Carcinome encéphaloïde). Extirpation. - Guérison. Par le Dr J. Averous	1906	321	 / Observation	article
16931	42098	90156x1906x86	AMN-1906-327	Un cas d'oedème suraigu du poumon, suivi d'autopsie. Sa pathogénie; comment il peut être envisagé au point de vue accident du travail. Par le Dr Barbe, 	1906	327		article
16942	42110	90156x1906x86	AMN-1906-339	Un cas d'oedème suraigu du poumon, suivi d'autopsie. Sa pathogénie ; comment il peut être envisagé au point de vue accident du travail. Par le Dr Barbe, 	1906	339	 / Cet oedème suraigu du poumon est-il un accident du travail, ouvrant des droits de pension à la veuve ?. / 1re question	article
16945	42113	90156x1906x86	AMN-1906-342	Conservation de l'eau distillée à bord du cuirassé Brennus, par le Dr Georges Varenne, 	1906	342		article
16947	42132	90156x1906x86	AMN-1906-361	Statistique des opérations chirurgicales pratiquées à l'hôpital Saint-Charles, à Rochefort, du 1er juillet 1905 au 1er juillet 1906, par le Dr Machenaud, 	1906	361	 / Le service de santé maritime italien à l'exposition de Milan. Un hôpital modèle pour navire de combat de 1re classe. Par le Dr G. Varenne, ..	article
16948	42135	90156x1906x86	AMN-1906-364	Le service de santé maritime italien à l'exposition de Milan. Un hôpital modèle pour navire de combat de 1re classe. Par le Dr G. Varenne, 	1906	364	 / Division des locaux. / Ventilation	article
16954	42145	90156x1906x86	AMN-1906-374	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière	1906	374	 / Fréquence de la tuberculose	article
16959	42154	90156x1906x86	AMN-1906-383	Observations sur l'épidémiologie dysentérique au Japon, par K. Shiga. Traduction par le Dr Thémoin,	1906	383	 (Suite et fin.). / Des types de bacilles dysentériques observés spécialement dans diverses épidémies	article
16961	42161	90156x1906x86	AMN-1906-390	Variétés. / Société de médecine militaire française	1906	390		article
16962	42165	90156x1906x86	AMN-1906-394	Variétés. Société de médecine militaire française. / Nourriture des infirmiers. / Service militaire des étudiants admissibles à l'école de Bordeaux	1906	394		article
16964	42172	90156x1906x86	AMN-1906-401	Trois abcès tropicaux du foie observés à l'hôpital maritime de Brest, par le Dr Pfihl	1906	401	 / Observation I	article
16968	42179	90156x1906x86	AMN-1906-408	Une maladie professionnelle : l'hygroma crépitant (Aï douloureux) des canotiers, par le Dr Cazamian	1906	408	 / Observ. I	article
16973	42197	90156x1906x86	AMN-1906-426	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière,	1906	426	 (Suite.). / Bureaux	article
16982	42221	90156x1906x86	AMN-1906-450	Notes intimes sur Georges Cuvier rédigées en 1836 par le Dr Quoy pour son ami J. Desjardins, de Maurice, publiées et commentées par le Dr E.-T. Hamy	1906	450		article
16983	42226	90156x1906x86	AMN-1906-455	Notes intimes sur Georges Cuvier rédigées en 1836 par le Dr Quoy pour son ami J. Desjardins, de Maurice, publiées et commentées par le Dr E.-T. Hamy. [E.-T. Hamy.]. / Lettre du docteur Quoy à Julien Desjardins	1906	455		article
16988	42256	90156x1907x87	AMN-1907-5	Notes complémentaire relatives au hamac. Utilisé comme moyen de transport des blessés, par le Dr Guézennec	1907	5	 / I. Le hamac ordinaire	article
17006	42291	90156x1907x87	AMN-1907-40	Omentopexie pour cirrhose atrophique paludéenne avec ascite : résultats éloignés, par le Dr A. Valence	1907	40	 Observation. / Réflexions	article
17007	42298	90156x1907x87	AMN-1907-47	Action de l'oxygène sur l'activité fonctionnelle du coeur épuisé. Étude sur le crabe, par R. Moulinier	1907	47		article
17008	42301	90156x1907x87	AMN-1907-50	Hygiène du Marin à bord du Duguay-Trouin, école d'application des aspirants, 1905-1906, par le Dr P. Le Méhauté	1907	50		article
17011	42307	90156x1907x87	AMN-1907-56	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière, 	1907	56	 (Suite et fin.)... Mesures prophylactiques. Crachoirs. / Désinfections. / Isolement	article
17021	42332	90156x1907x87	AMN-1907-81	Des traumatismes du rein, par M. Couteaud	1907	81		article
17042	42369	90156x1907x87	AMN-1907-118	Traitement de l'entérite chronique par la Nèfle, par A. Mercier	1907	118	 / Analyse de la nèfle	article
17053	42382	90156x1907x87	AMN-1907-131	Hygiène du marin à bord du Duguay-Trouin, école d'application des aspirants, 1905-1906, par le Dr P. Le Méhauté, 	1907	131	 (Suite.)... D. Eau douce chaude pour le lavage du linge. / Soins de la bouche	article
17063	42404	90156x1907x87	AMN-1907-153	Dysenterie bacillaire et abcès du foie, par le Dr Bertrand	1907	153	 I. Dysenterie épidémique d'Europe (devenue synonyme de dysenterie bacillaire). / II. Dysenterie sporadique des pays tempérés. / III. Dysenterie épidémique des pays chauds en des régions où il n'y a	article
17066	42412	90156x1907x87	AMN-1907-161	Fractures de la jambe. Deux cas de fracture oblique des tiers moyen et inférieur. Un cas de fracture ouverte, comminutive, du tiers supérieur. Réflexions sur les traumatismes survenus à l'occasion et en dehors du service, et sur les règlements actuellement en vigueur, par le Dr Chevalier, 	1907	161	 et le Dr Séguin... / Observation I	article
17069	42421	90156x1907x87	AMN-1907-170	Dysenterie et lombrics, par le Dr Labadens, 	1907	170	 et le Dr Lestage..	article
17090	42478	90156x1907x87	AMN-1907-223	Répartition des archives de médecine navale pour l'année 1907	1907	223		article
17091	42489	90156x1907x87	AMN-1907-234	Répartition des archives de médecine navale pour l'année 1907. / Liste des périodiques échangés avec les archives de médecine navale	1907	234		article
17093	42496	90156x1907x87	AMN-1907-241	Géographie médicale. / Rapport sur l'état sanitaire de l'archipel des îles du Cap-Vert, par le Dr Fatome	1907	241		article
17094	42517	90156x1907x87	AMN-1907-262	Lavabo à pédales construit à bord par le second-maître infirmier Lecomte, présenté par le Dr Robert	1907	262		article
17096	42522	90156x1907x87	AMN-1907-267	Sur les filtres à sable non submergé, par P. Miquel et H. Mouchet	1907	267	 / 1. Filtre à sable submergé	article
17104	42544	90156x1907x87	AMN-1907-289	Fibro-myomes utérins. Dégénérescence calcaire. - Hystérectomie abdominale subtotale. - Guérison. - Examen des pièces. Par le Dr Chevalier	1907	289		article
17108	42551	90156x1907x87	AMN-1907-296	Sinusite maxillaire fongueuse ; opération de Caldwelle-Luc, par le Dr Étourneau	1907	296	 / 1re opération : Trépanation alvéolaire. / 2e opération (Caldwell-Luc)	article
17110	42554	90156x1907x87	AMN-1907-299	Épidémie de rubéole à bord du troude, par le Dr Bonnefoy	1907	299	 / A. Rubéole normale. / 1° Incubation. / 2° Invasion	article
17115	42561	90156x1907x87	AMN-1907-306	Hygiène navale à bord de l'amiral-Tréhouart, par le Dr Liffran	1907	306	 Hygiène de l'équipage. Alimentation à l'ordinaire. / Rations de chauffe. / Boissons chaudes	article
17123	42576	90156x1907x87	AMN-1907-321	Note sur l'hygiène et l'état sanitaire de Gibraltar et d'algésiras, par le Dr Hernandez	1907	321		article
17126	42594	90156x1907x87	AMN-1907-339	Hygiène navale à bord de l'amiral-Tréhouart, par le Dr Liffran, 	1907	339	 (Suite et fin.)... / Flotteur. / Pompe à eau potable. / Propreté corporelle	article
17136	42605	90156x1907x87	AMN-1907-350	Lait et allaitement, par A. Auché	1907	350	 / La mère doit nourrir si elle le peut	article
17144	42626	90156x1907x87	AMN-1907-371	Épidémie de paludisme sur la « rance », par le Dr Vincent	1907	371		article
17146	42633	90156x1907x87	AMN-1907-378	Sur les renseignements qui doivent accompagner les échantillons d'eau soumis à l'analyse, par le Dr F. Malméjac	1907	378	 / Traitement du favus, par le Dr Paul Née	article
17147	42634	90156x1907x87	AMN-1907-379	Traitement du favus, par le Dr Paul Née. / Stérilisation de la peau	1907	379		article
17148	42635	90156x1907x87	AMN-1907-380	Traitement du favus, par le Dr Paul Née. Stérilisation de la peau. / Épilation	1907	380		article
17154	42646	90156x1907x87	AMN-1907-391	Variétés. / Géographie médicale	1907	391		article
17155	42647	90156x1907x87	AMN-1907-392	Variétés. Géographie médicale. [Van Rijnberk.] / Liautaud et Gaudichaud. Note pour servir à l'histoire des collections de la Danaïde (1839-1843), par E.-T. Hamy	1907	392		article
17156	42651	90156x1907x87	AMN-1907-396	Variétés. Liautaud et Gaudichaud. Note pour servir à l'histoire des collections de la Danaïde (1839-1843), par E.-T. Hamy. / Activité maritime de la croix-rouge	1907	396		article
17157	42652	90156x1907x87	AMN-1907-397	Variétés. Activité maritime de la croix-rouge. / Concours pour le prix de sa majesté l'impératrice Marie Feodorowna. / Livres parus. / Livres parus	1907	397		article
17159	42656	90156x1907x87	AMN-1907-401	Lait et allaitement, par A. Auché, 	1907	401	 (Suite.)..	article
17168	42671	90156x1907x87	AMN-1907-416	Hygiène navale à bord du “Montcalm”, par le Dr Charuel	1907	416	 1° Installation à bord d'un petit laboratoire de bactériologie, réduit au strict nécessaire, mais suffisant, pour permettre un contrôle rapide et parfois très précieux des données de la clinique. / 2° Réglementation et unification du vêtement pour tout le personnel séjournant en dehors des heures de service dans les hauts du navire. / Modification du tricot de coton	article
17173	42678	90156x1907x87	AMN-1907-423	Coup de chaleur paroxystique, par le Dr Amouretti	1907	423	 / État sanitaire de Dakar et du personnel de la marine pendant l'hivernage de 1906, par le Dr Bellet..	article
17174	42680	90156x1907x87	AMN-1907-425	État sanitaire de Dakar et du personnel de la marine pendant l'hivernage de 1906, par le Dr Bellet	1907	425	 / Apparition de la fièvre jaune. / Mesures prises	article
17178	42695	90156x1907x87	AMN-1907-440	Chirurgie des accidents. Entorse. Par le Prof. Morestin	1907	440	 Traitement général. / Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C. / Coeur. / Poumons	article
17179	42696	90156x1907x87	AMN-1907-441	Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C. / Rate. / Intestins. / Urines. / Sang. / Foie	1907	441		article
17180	42697	90156x1907x87	AMN-1907-442	Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C. Foie. / Coeur. / Poumons. / Foie	1907	442		article
17181	42698	90156x1907x87	AMN-1907-443	Intoxication par des gaz délétères dans une tourelle pendant le tir, par le Dr Gazeau	1907	443		article
17183	42706	90156x1907x87	AMN-1907-451	Les explosifs modernes. Phénomènes d'empoisonnement par les gaz d'explosion. Par le Dr Miranda, 	1907	451	 Traduction, par le Dr Drago... / Oxyde de carbone	article
17188	42726	90156x1907x87	AMN-1907-471	Troubles morbides et accidents graves produits par la combustion spontanée de charges de balistite sur le navire royal M. Polo. Prophylaxie et traitement, par le Dr P. Campo, 	1907	471	 Traduction par le Dr Drago..	article
17191	42733	90156x1907x87	AMN-1907-478	Modifications à l'instruction du 6 avril 1906 relative à l'examen de l'acuité visuelle et du sens chromatique à l'aide du disque chromo-optométrique de M. Le Dr Le Méhauté. / a. Mesure de l'acuité visuelle. / b. Examen du sens chromatique	1907	478		article
17193	42736	90156x1907x87	AMN-1907-481	L'eau potable à bord du “Henri IV”, par M. Girard	1907	481		article
17194	42744	90156x1907x87	AMN-1907-489	Considérations hygiéniques sur la ville de Dakar et les établissements de la marine, par le Dr Bellet	1907	489	 / Hygiène de la ville de Dakar et des établissements actuels de la marine	article
17204	42759	90156x1907x87	AMN-1907-504	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. / I. Les trypanosomiases animales	1907	504		article
17205	42761	90156x1907x87	AMN-1907-506	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. I. Les trypanosomiases animales. / II. La trypanosomiase humaine ou maladie du sommeil. / Historique	1907	506		article
17206	42762	90156x1907x87	AMN-1907-507	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Historique. / Étiologie	1907	507		article
17207	42766	90156x1907x87	AMN-1907-511	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Étiologie. / Symptomatologie. / Première période. - Fièvre trypanosomiasiques	1907	511		article
17208	42768	90156x1907x87	AMN-1907-513	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Première période. - Fièvre trypanosomiasiques. / Deuxième période. - Maladie du sommeil	1907	513		article
17209	42769	90156x1907x87	AMN-1907-514	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. / Troisième période, terminale. / Formes	1907	514		article
17210	42770	90156x1907x87	AMN-1907-515	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Formes. / Diagnostic	1907	515		article
17211	42772	90156x1907x87	AMN-1907-517	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Diagnostic. / Anatomie pathologique et pathogénie des symptômes	1907	517		article
17212	42773	90156x1907x87	AMN-1907-518	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Anatomie pathologique et pathogénie des symptômes. / Prophylaxie et traitement	1907	518		article
17213	42777	90156x1907x87	AMN-1907-522	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue. II. La trypanosomiase humaine ou maladie du sommeil. Prophylaxie et traitement. / Note sur un cas d'abcès du foie. Traité par “vaccination”, par le capitaine D. Harvey, R. A. M. C	1907	522		article
17219	42820	90156x1907x88	AMN-1907-5	Pelade et Marine, par le Dr A. Valence,	1907	5		article
17220	42829	90156x1907x88	AMN-1907-14	Travaux de laboratoire à bord des navires, par le Dr Alfred-William Balch, de la marine des États-Unis. Traduit par le Dr Defressine,	1907	14	 / Bactériologie	article
17226	42841	90156x1907x88	AMN-1907-26	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. / A. Chancre simple	1907	26		article
17227	42842	90156x1907x88	AMN-1907-27	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. A. Chancre simple. / B. Blennorragie	1907	27		article
17228	42843	90156x1907x88	AMN-1907-28	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. B. Blennorragie. / a. Complications concomitantes	1907	28		article
17229	42846	90156x1907x88	AMN-1907-31	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. B. Blennorragie. a. Complications concomitantes. / C. Syphilis	1907	31		article
17230	42847	90156x1907x88	AMN-1907-32	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. C. Syphilis. / a. Effets de la syphilis sur l'individu. / 1° Accident primaire. / 2° Accidents secondaires	1907	32		article
17231	42848	90156x1907x88	AMN-1907-33	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. C. Syphilis. a. Effets de la syphilis sur l'individu. 2° Accidents secondaires. / 3° Accidents tertiaires	1907	33		article
17232	42850	90156x1907x88	AMN-1907-35	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. C. Syphilis. a. Effets de la syphilis sur l'individu. 3° Accidents tertiaires. / b. Effets de la syphilis sur la famille. / c. Effets de la syphillis sur la descendance	1907	35		article
17233	42851	90156x1907x88	AMN-1907-36	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Le péril vénérien. C. Syphilis. c. Effets de la syphillis sur la descendance. / Prophylaxie	1907	36		article
17234	42853	90156x1907x88	AMN-1907-38	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Prophylaxie. / a. Avant	1907	38		article
17235	42854	90156x1907x88	AMN-1907-39	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Prophylaxie. a. Avant. / b. Après	1907	39		article
17236	42855	90156x1907x88	AMN-1907-40	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Prophylaxie. b. Après. / Conduite à tenir si la maladie se déclarait	1907	40		article
17237	42856	90156x1907x88	AMN-1907-41	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert. Conduite à tenir si la maladie se déclarait. / Considérations hygiéniques sur la ville de Dakar et les établissements de la marine, par le Dr Bellet, 	1907	41	 (Suite.). / Rez-de-chaussée. / Premier étage	article
17238	42857	90156x1907x88	AMN-1907-42	Considérations hygiéniques sur la ville de Dakar et les établissements de la marine, par le Dr Bellet, 	1907	42	 (Suite.). Premier étage. / Nombre de lits par chambre. / Cubage d'air. / Art. 30 du règlement sur le casernement aux colonies	article
17242	42861	90156x1907x88	AMN-1907-46	La paracenthèse abdominale doit se faire sur la ligne médiane, par le Dr Couteaud,	1907	46		article
17244	42866	90156x1907x88	AMN-1907-51	Sarcome encéphaloïde du médiastin, par le Dr Étourneau,	1907	51	 / Examen	article
17250	42877	90156x1907x88	AMN-1907-62	Variétés. / L'hygiène de la peau et de la chevelure, par le Dr Lucien Jacquet,	1907	62		article
17251	42890	90156x1907x88	AMN-1907-75	Variétés. L'hygiène de la peau et de la chevelure, par le Dr Lucien Jacquet,	1907	75	 / La sclérolyse ionique	article
17264	42908	90156x1907x88	AMN-1907-93	Les flottilles de torpilleurs de Cochinchine en 1906, par le Dr Olivier,	1907	93		article
17272	42924	90156x1907x88	AMN-1907-109	Les différents types artériels de la main (Indépendants des anomalies des artères de l'avant-bras) formes actuelles et sens de l'évolution. Par le Dr Cazamian,	1907	109	 / Classe I. / Classe II	article
17273	42935	90156x1907x88	AMN-1907-120	Deux observations rares d'abcès du lobe gauche du foie. / I. Abcès du lobe gauche du foie. - Fistule hépato-péricardique malgré large intervention et drainage. / II. Plaie contuse de la région fronto-pariétale gauche. Abcès du lobe gauche du foie. Par les docteurs Chevalier, 	1907	120	 et Seguin,... / I	article
17274	42938	90156x1907x88	AMN-1907-123	Deux observations rares d'abcès du lobe gauche du foie. II. Plaie contuse de la région fronto-pariétale gauche. Abcès du lobe gauche du foie. Par les docteurs Chevalier, 	1907	123	 et Seguin,... I. / Coeur. / Poumons. / Droit. / Gauche. / Cavité abdominale. / Foie	article
17277	42943	90156x1907x88	AMN-1907-128	Abcès tropical du foie. Difficultés du diagnostic. Par le Dr Bodet,	1907	128		article
17282	42957	90156x1907x88	AMN-1907-142	Vingt hystérectomies abdominales. Résultats techniques. Par le Dr Étourneau,	1907	142	 / Un accident à bord de la Jeanne-d'Arc. Fracture de la voûte crânienne. Opération et traitement à bord. - Guérison. Par le Dr Normand..	article
17283	42958	90156x1907x88	AMN-1907-143	Un accident à bord de la Jeanne-d'Arc. Fracture de la voûte crânienne. Opération et traitement à bord. - Guérison. Par le Dr Normand	1907	143	 / Opération	article
17286	42964	90156x1907x88	AMN-1907-149	Péritonite aiguë par rupture de vésicule biliaire. Intervention chirurgicale. - Mort. Par le Dr Donnart,	1907	149	 / Remarque	article
17293	42976	90156x1907x88	AMN-1907-161	La conférence de la croix-rouge en 1907 dans ses rapports avec la marine, par le Dr Hyades,	1907	161		article
17306	43025	90156x1907x88	AMN-1907-210	Kyste hydatique suppuré pleuro-pulmonaire, par le Dr Machenaud,	1907	210	 / Deux opérations de prostatectomie (Périnéale et transvésicale), par le Dr Étourneau,..	article
17307	43026	90156x1907x88	AMN-1907-211	Deux opérations de prostatectomie (Périnéale et transvésicale), par le Dr Étourneau,	1907	211	 / Observation I	article
17310	43035	90156x1907x88	AMN-1907-220	Sur une combinaison molybdo-uranique. Par M. André Lancien,	1907	220	 / Propriétés	article
17311	43036	90156x1907x88	AMN-1907-221	Applications d'un nouveau flacon compte-gouttes à la technique histologique, par A. Auché et L. Tribondeau. / Fonctionnement	1907	221		article
