Unnamed: 0	article_id	article_auteur	article_détail	article_titre	revue_annee	revue_numero	article_page	Unnamed: 8
57.0	AHMC-05-384	Rey		Rapport médical sur l'état sanitaire de la ville chinoise de Pakhoï (août 1900 à juillet 1901).	1902	5	384	
58.0	AHMC-05-391	Lemoine	Éléphantiasis des membres	Quelques opérations palliatives applicables à l'éléphantiasis des Arabes pratiquées à Tahiti.	1902	5	391	
61.0	AHMC-05-414	Henric		Notes d'ethnographie et d'anthropologie sur les Haoussas (Afrique centrale).	1902	5	414	
62.0	AHMC-05-431	A. Kermorgant		Les serpents de mer et leur venin.	1902	5	431	
63.0	AHMC-05-436	Mirville ; Rosé		Notes sur les pouzzolanes de la Martinique.	1902	5	436	
64.0	AHMC-05-439	Noc		Rapport du laboratoire de bactériologie sur l'épidémie de peste de 1901 à Nouméa.	1902	5	439	
65.0	AHMC-05-449	L. Gaide		Notice ethnograhique sur les principales races indigènes de la Chine méridionale (Yun-Nam en particulier) et du nord de l'Indo-Chine.	1902	5	449	
77.0	AHMC-05-494	Audiau		Opération d'un éléphantiasis du scrotum.	1902	5	494	
78.0	AHMC-05-497	Gustave Martin		Service de la vaccine au Cambodge.	1902	5	497	
79.0	AHMC-05-501			Variétés. Moyens employés par les forçats pour se donner des maladies. (cahier de recettes trouvé sur l'un d'eux)	1902	5	501	
80.0	AHMC-05-507	Bussière		L'école de médecine de Pondichéry.	1902	5	507	
81.0	AHMC-05-510	Damiens		Une visite à l'hôpital de Lagos (côte occidentale d'Afrique).	1902	5	510	
82.0	AHMC-05-533	Percheron		Géographie médicale. La Grande-Comore.	1902	5	533	
85.0	AHMC-05-558	J.-J.  Vassal	I.  Vaccinations préventivesII. Vaccinations curatives. III. Observations médicales des malades traités par le sérum antipesteux	La sérothérapie de la peste bubonique. Épidémie du Port (Réunion), 1900-1901.	1902	5	558	
89.0	AHMC-05-599	Pottier		Épuration de l'eau potable en campagne. Analyse.	1902	5	599	
90.0	AHMC-05-605	E.  Guérin		Traitement de la malaria par les injections hypodermiques de liqueur de Fowler.	1902	5	605	
91.0	AHMC-05-607	Boyé		Notes de pathologie exotique.	1902	5	607	
92.0	AHMC-05-618	Mirville ;Rosé		Notes pour servir à l'étude des phénomènes volcaniques qui ont eu lieu à la Martinique en mai 1902. Recueillies	1902	5	618	
93.0	AHMC-05-625			Quelques notes sur la catastrophe de Saint-Pierre	1902	5	625	
94.0	AHMC-05-631	J.-A Bussière		Une mission de vaccine en Cochinchine (région est).	1902	5	631	
95.0	AHMC-05-636	Bouffard.	Pied de Madura à grains noirs	Pieds de Madura observés à Djibouti.	1902	5	636	
97.0	AHMC-05-652	M. G Lambert		Contribution à l'étude de la pharmacologie et de la physiologie du sarracenia purpurea.	1902	5	652	
98.0	AHMC-05-662	E.  Métin		Recherches sur l'étiologie de la dysenterie des pays chauds.	1902	5	662	
99.0	AHMC-05-670	Clarac		Clinique d'Outre-Mer. Observation d'abcès du foie.	1902	5	670	
100.0	AHMC-05-673	Mondon		Plaies pénétrantes de l'abdomen observées à Conakry (Guinée Française).	1902	5	673	
101.0	AHMC-05-676	Raoul Dumas		Observations d'abcès du foie recueillies à l'hôpital de Quang-Yen (Tonkin).	1902	5	676	
102.0	AHMC-05-680	V. Brochard		Cas de lèpre anesthésique au début observé dans le haut Dahomey.	1902	5	680	
103.0	AHMC-05-682	G.Blin		Rupture de la rate par traumatisme chez un paludéen.	1902	5	682	
104.0	AHMC-05-683	Gentilhomme		Abcès de la rate ouvert dans l'intestin.	1902	5	683	
105.0	AHMC-05-684			Un cas de polynévrite palustre	1902	5	684	
106.0	AHMC-05-685			Amputation de l'avant-bras chez un diabétique	1902	5	685	
107.0	AHMC-05-686	J.-A.  Bussière		Variétés. L'homme au cou de capelle, développement anormal d'un faisceau musculaire acromiomastoïdien rudimentaire, malformation congénitale rare, observée à Pondichéry (Indes orientales).	1902	5	686	
108.0	AHMC-05-688			Une maternité à Tananarive	1902	5	688	
113.0	AHMC-05-694	Neiret	Rapport	Mission envoyée au Para par l'école de médecine tropicale de Liverpool, pour l'étude de la fièvre jaune. Analyse du rapport.	1902	5	694	
0.0	AHMC-06-22		Chapitre premier. Paludisme. Chapitre II. Fièvre jaune. Chapitre III. Lèpre Chapitre IV. Béribéri. Chapitre V. Tuberculose et alcoolisme Chapitre VI. Fièvre typhoïde  Chapitre VII. Choléra. Chapitre VIII. Peste  Chapitre IX. Variole et vaccine. Résumé	Instructions concernant les mesures à prendre contre les maladies endémiques, épidémiques et contagieuses. 	1903	6	22	
9.0	AHMC-06-5	V.  Rouffiandis		Géographie médicale. Le Moyen-Laos.	1903	6	5	
15.0	AHMC-06-40	Escande de Messières		L'alcoolisme en Nouvelle-Calédonie.	1903	6	40	
16.0	AHMC-06-50	Hénaff		La tuberculose chez les indigènes de Cochinchine.	1903	6	50	
17.0	AHMC-06-61	Angier		La tuberculose au Cambodge.	1903	6	61	
18.0	AHMC-06-66	Merveilleux. 		Notes sur la tuberculose pulmonaire à La Réunion.	1903	6	66	
19.0	AHMC-06-74	Mirville ;Rosé		Notes complémentaires sur les phénomènes volcaniques qui ont eu lieu à la Martinique en juin et juillet 1902.	1903	6	74	
20.0	AHMC-06-84	A. Kermorgant		Sur l'éruption volcanique de la Montagne-Pelée, à la Martinique, des 30-31 août 1902.	1903	6	84	
21.0	AHMC-06-92	Cassagnou		Guadeloupe. — Démographie.	1903	6	92	
22.0	AHMC-06-98	Petit		De l'emploi du paddy (riz non décortiqué) dans le béribéri.	1903	6	98	
23.0	AHMC-06-100	Bonneau		Madagascar. Statistique médicale du personnel employé aux travaux du chemin de fer (année 1901).	1903	6	100	
24.0	AHMC-06-115	Jourdran		Trois cas de gynécomastie observés chez des Malgaches à l'hôpital indigène de Tananarive.	1903	6	115	
25.0	AHMC-06-118	Le Moine		Fréquence des abcès à Tahiti. Phlegmons dans les gaines musculaires. — Psoïtis. Diagnostic et traitement.	1903	6	118	
26.0	AHMC-06-128	Salanoue-Ifin		La vaccine au Soudan.	1903	6	128	
27.0	AHMC-06-139	Salanoue-Ifin	Observations relatives à l'évolution de la vaccine	La vaccine au Soudan.	1903	6	139	
29.0	AHMC-06-143	J.-A  Bussière		Le choléra asiatique dans les établissements français de l'Inde en 1900, causes de ses manifestations endémo-épidémiques, mesures prises par le service de santé de la colonie.	1903	6	143	
30.0	AHMC-06-153	A. Kermorgant. 	Transportation à la Guyane	Morbidité et mortalité des transportés et des relégués en Guyane et en Nouvelle-Calédonie.  	1903	6	153	
31.0	AHMC-06-159	M. le docteur A. Kermorgant. Historique sommaire de la transportation. A. Transportation à la Guyane. B	A. Historique sommaire de la transportation. B. Transportation en Nouvelle-Calédonie. C  Rélégation	Morbidité et mortalité des transportés et des relégués en Guyane et en Nouvelle-Calédonie.	1903	6	159	
33.0	AHMC-06-175	Pignet		Analyses de paddys et de fourrages du Tonkin.	1903	6	175	
34.0	AHMC-06-176	Angier		Variétés. La lèpre au Cambodge. Croyances et traditions.	1903	6	176	
35.0	AHMC-06-181			Variétés. École de médecine et hôpital indigène de Tananarive (Madagascar)	1903	6	181	
36.0	AHMC-06-184	Ronald Ross	Traduction	Fièvre bilieuse hématurique. Traitement de la malaria. (Extrait de malarial fever, its cause, prevention and treatment, by Ronald Ross.). Traduction du Dr Bussière	1903	6	184	
37.0	AHMC-06-189	Raoul Dumas		Variétés. La section des maladies tropicales au congrès de l'association médicale anglaise. Compte rendu analytique	1903	6	189	
38.0	AHMC-06-195	G. Merveilleux	— Étude des milieux	Géographie médicale. Île de La Réunion.	1903	6	195	
42.0	AHMC-06-259	Morel		Notes de géographie médicale. Le Chari.	1903	6	259	
43.0	AHMC-06-269	Vaysse 		Épidémie de diphtérie survenue à Tananarive de juin à décembre 1901. Extrait du Rapport	1903	6	269	
44.0	AHMC-06-272	Abbattucci	Aperçu sur la marche générale de l'invasion pesteuse dans le Quang-Si et le Quang-Tong - Le foyer de Pak-Hoi -   La ville et les faubourgs	Les épidémies pesteuses du foyer chinois de Pak-Hoi.	1903	6	272	
50.0	AHMC-06-290	Séguin		Cas de fièvre paludéenne traités par l'arrhénal.	1903	6	290	
53.0	AHMC-06-306	Garnier (J.-A)		La tuberculose au Congo français.	1903	6	306	
54.0	AHMC-06-312	Lefèvre		Quelques notes sur la fièvre typhoïde qui sévit chaque année dans la caserne d'infanterie en Nouvelle-Calédonie.	1903	6	312	
55.0	AHMC-06-316	Alquier		Un cas de chylurie endémique pure, d'emblée, sans hématurie (filariose), observé à Tahiti.	1903	6	316	
56.0	AHMC-06-319	Rousselot-Bénaud		La fièvre jaune à Grand-Bassam, en 1902.	1903	6	319	
57.0	AHMC-06-327	Noc		"L'empoisonnement par le ""datura stramonium"" chez les condamnés aux travaux forcés."	1903	6	327	
58.0	AHMC-06-330	Vaysse		Morbidité et mortalité des troupes du corps d'occupation de Madagascar en 1901 suivant les régions.	1903	6	330	
59.0	AHMC-06-336	Paul Gouzien		Vaccinations et revaccinations pratiquées en 1901 dans les établissements français de l'Inde.	1903	6	336	
60.0	AHMC-06-340			Variétés. Fréquence des affections du foie en Nouvelle-Calédonie	1903	6	340	
61.0	AHMC-06-342	Rouffiandis		Théories chinoises sur la peste.	1903	6	342	
62.0	AHMC-06-347	Pairault		Composition du fruit de l'avocatier.	1903	6	347	
62.0	AHMC-06-312	Pairault		Analyse d’un savon chinois provenant de Shanghai	1903	6	347	
66.0	AHMC-06-367	Vivie		Géographie médicale. Région nord-ouest de Madagascar.	1903	6	367	
70.0	AHMC-06-420	Gustave Martin		Notes sur les abcès du foie au Cambodge.	1903	6	420	
71.0	AHMC-06-423			Notes sur une épidémie de fièvre jaune qui a régné à Orizaba (Mexique)	1903	6	423	
72.0	AHMC-06-428	A. Kermorgant		Aperçu sur les maladies vénériennes dans les colonies françaises.	1903	6	428	
82.0	AHMC-06-460	Blin		Alcoolisme et tuberculose chez les indigènes du Dahomey.	1903	6	460	
83.0	AHMC-06-467	Yersin		Note sur les épizooties des bovins en Indo-Chine.	1903	6	467	
84.0	AHMC-06-469	Ch.-M.-E Bailly		Maternité de Cholon (Cochinchine).	1903	6	469	
85.0	AHMC-06-477	Noc		Fonctionnement du laboratoire de bactériologie de Nouméa (Nouvelle-Calédonie), années 1901-1902.	1903	6	477	
86.0	AHMC-06-490	Amigues		Variole et vaccine à Anjouan pendant les années 1901-1902.	1903	6	490	
87.0	AHMC-06-497	Roquemaure		Nouvelle méthode rapide d'extirpation du ver de Guinée.	1903	6	497	
88.0	AHMC-06-501	Raoul Dumas		Clinique d'Outre-Mer. Abcès primitif du poumon pris pour un abcès du foie. (opération. — hémoptysie foudroyante. — autopsie.)	1903	6	501	
90.0	AHMC-06-504	Dubruel		Ablation d'un kyste de l'ovaire gauche chez une Annamite.	1903	6	504	
91.0	AHMC-06-508	J.-Abussière		Variétés. La pratique médico-légale dans les établissements français de l'Inde.	1903	6	508	
94.0	AHMC-06-523	Jourdran		Variétés. Sur la résistance des Malgaches aux brûlures électriques et particulièrement à l'érythème provenant des rayons Roentgen.	1903	6	523	
96.0	AHMC-06-535	Buisson		Géographie médicale. Les îles Marquises et les Marquisiens.	1903	6	535	
104.0	AHMC-06-559	A. Calmette		Note sur l'absorption de l'antitoxine tétanique par les plaies ; action immunisante du sérum antitétanique sec employé au pansement des plaies tétanigènes.	1903	6	559	
105.0	AHMC-06-562	Thiroux		Lésions ainhiques dans un cas de lèpre authentique (présence du bacille de Hansen dans le mucus nasal).	1903	6	562	
106.0	AHMC-06-564	Thiroux		Contribution à l'étude de la contagion et de la pathogénie de la lèpre.	1903	6	564	
107.0	AHMC-06-582	Fr.Turié		Considérations sur les faits urologiques observés pendant l'épidémie de fièvre jaune de Cayenne en 1902.	1903	6	582	
108.0	AHMC-06-593	Le Moine		La tuberculose dans les établissements français de l'Océanie.	1903	6	593	
109.0	AHMC-06-609	A. Kermorgant	Variole. Rougeole	Maladies épidémiques et contagieuses qui ont régné dans les colonies françaises en 1901.	1903	6	609	
110.0	AHMC-06-597	Mesnard		La tuberculose en Nouvelle-Calédonie.	1903	6	597	
111.0	AHMC-06-602	Bruas		Pied de Madura à grains noirs observé à Madagascar.	1903	6	602	
112.0	AHMC-06-605	A.Kermorgant		Maladies épidémiques et contagieuses qui ont régné dans les colonies françaises en 1901.	1903	6	605	
124.0	AHMC-06-636	Touin		Considérations sur l'établissement d'un sanatorium à Do-Son (Tonkin).	1903	6	636	
125.0	AHMC-06-645	E. Métin	Service du vaccin	Fonctionnement de l'Institut Pasteur de Saïgon pendant l'année 1902.	1903	6	645	
130.0	AHMC-06-666	Gaide	Malades évacués pour tuberculose pulmonaire	Pseudo-tuberculose d'origine palustre.	1903	6	666	
133.0	AHMC-06-686	A. Laveran		Variétés. Anopheles et paludisme.	1903	6	686	
134.0	AHMC-06-691			L'hibernation des moustiques	1903	6	691	
135.0	AHMC-06-692	A. Laveran et F. Mesnil		Le Nagana, le Surra et le Caderas constituent trois entités morbides distinctes.	1903	6	692	
136.0	AHMC-06-696			A propos des trypanosomes	1903	6	696	
0.0	AHMC-07-5	Noc		Géographie médicale. Îles Loyalty.	1904	7	5	
1.0	AHMC-07-17	Massiou		La vaccine à Saint-Louis (Sénégal).	1904	7	17	
2.0	AHMC-07-20	Clarac		Prophylaxie de la variole sous les rois Malgaches jusqu'à l'occupation française (contribution à l'étude de la médecine dans les colonies françaises).	1904	7	20	
3.0	AHMC-07-28	Clarac et M.Mainguy		Épidémie de peste de Majunga en 1902.	1904	7	28	
4.0	AHMC-07-47	Rouffiandis		Une épidémie de choléra au Laos.	1904	7	47	
5.0	AHMC-07-53	Verdier	Nature de l'épidémie	Rapport sur une épidémie au Labé.	1904	7	53	
8.0	AHMC-07-69	Lang ; Noc		Les filaires et la filariose en Nouvelle-Calédonie.	1904	7	69	
9.0	AHMC-07-74	Angier		Notes sur la lèpre au Cambodge.	1904	7	74	
10.0	AHMC-07-84	Cassagnou	Chapitre premier. Importance des affections à pneumocoques Chap II Etiologie  Chapitre III. Maladie et microbe. Chapitre IV   Pneumocoque et maladie du sommeil ChapV Essais de traitement sérothérapiques 	Tuberculose et alcoolisme à la Guadeloupe.	1904	7	84	
12.0	AHMC-07-102	Texier		A propos de la filariose.	1904	7	102	
13.0	AHMC-07-104	Blin		La syphilis à Mayotte.	1904	7	104	
14.0	AHMC-07-107	Peyrot		Kérato-conjonctivite par projection de venin.	1904	7	107	
15.0	AHMC-07-110	Réland		Analyse élémentaire de quelques eaux minérales de l'île de la Réunion.	1904	7	110	
16.0	AHMC-07-120	M. L.Bréaudat		Contribution à l'étude de la fabrication de l'indigo.	1904	7	120	
17.0	AHMC-07-131			Variétés. Léproserie de Cochinchine	1904	7	131	
22.0	AHMC-07-141	Marchoux ; Salimbeni ;Simond		La fièvre jaune. Rapport de la mission française composée de MM. Marchoux, Salimbeni et Simond. I	1904	7	141	
31.0	AHMC-07-214	(J.-A.) Bussière		Un cas d'ainhum observé à Pondichéry.	1904	7	214	
32.0	AHMC-07-219	Montel		Épizootie de Surra, à Hatien.	1904	7	219	
33.0	AHMC-07-222	Montel		Gigantisme et acromégalie.	1904	7	222	
34.0	AHMC-07-226	A. Laveran et F.  Mesnil		Sur un protozoaire nouveau (Piroplasma Donovani Lav. et Mesn.), parasite d'une fièvre de l'Inde.	1904	7	226	
35.0	AHMC-07-232	Paul Gouzien		Note sur la syphilis dans les établissements français de l'Inde.	1904	7	232	
40.0	AHMC-07-250	Lidin		La tuberculose à la Martinique.	1904	7	250	
41.0	AHMC-07-256	Talbot		Du suicide par auto-section linguale en Indo-Chine.	1904	7	256	
42.0	AHMC-07-266	Gaide		Contribution à l'étude de l'entéro-colite muco-membraneuse aux colonies.	1904	7	266	
43.0	AHMC-07-274			Relation d'une enquête relative à la maladie du sommeil dans le gouvernement général de l'Afrique occidentale française	1904	7	274	
44.0	AHMC-07-285	Péthellaz		Trois cas d'ectrodactylie symétrique, héréditaire et congénitale.	1904	7	285	
45.0	AHMC-07-286	Clarac		Causes du développement et de la propagation de la variole à Madagascar avant l'occupation française.	1904	7	286	
46.0	AHMC-07-294	Le Moal		Variétés. Brigades de moustiques, comment les organiser. Résumé du travail de Ronald Ross.	1904	7	294	
48.0	AHMC-07-311	Spire		Notes sur le Tranninh.	1904	7	311	
49.0	AHMC-07-326	Judet de la Combe		Morbidité et mortalité d'un convoi d'immigrants japonais en Nouvelle-Calédonie en 1901-1903.	1904	7	326	
50.0	AHMC-07-335	Blin		La tuberculose à Mayotte.	1904	7	335	
51.0	AHMC-07-340	Kermorgant		Prophylaxie du paludisme par la protection mécanique des habitations, à l'aide de toiles métalliques.	1904	7	340	
52.0	AHMC-07-348	Noc		Fonctionnement du service vaccinogène de Nouméa (Nouvelle-Calédonie), 1901-1902.	1904	7	348	
53.0	AHMC-07-354	Jean Legendre		Notes sur le paludisme à Phu-Lang-Thuong.	1904	7	354	
54.0	AHMC-07-357	Noêl Bernard		Le choléra asiatique à Luang-Prabang et dans le Haut-Laos en 1902.	1904	7	357	
55.0	AHMC-07-367	Paul Gouzien		Note sur la framboesia à Pondichéry (statistique hospitalière).	1904	7	367	
56.0	AHMC-07-375	Cassagnou		Des différentes épidémies de fièvre jaune qui ont régné dans les hauteurs de la Guadeloupe.	1904	7	375	
57.0	AHMC-07-385	Kermorgant	Maladies observées à la fois sous nos climats et aux pays chauds	Maladies épidémiques et contagieuses qui ont régné dans les colonies françaises en 1902.	1904	7	385	
60.0	AHMC-07-417	Rouffiandis		Note sur l'épidémie de peste du Fou-Tchéou (avril à octobre 1902).	1904	7	417	
61.0	AHMC-07-434	Clarac		Épidémies de variole à Madagascar.	1904	7	434	
62.0	AHMC-07-445	Gustave Raynaud		Variétés. Compte rendu sommaire du XIe Congrès international d'hygiène et de démographie tenu à Bruxelles du 2 au 8 septembre 1903.	1904	7	445	
63.0	AHMC-07-450	Spire		Variétés. De quelques coutumes médicales des Méos du Tranninh (Laos).	1904	7	450	
64.0	AHMC-07-475	E. Pinard et M. Boyé		Géographie médicale. Guinée française.	1904	7	475	
