article_id,article_auteur,article_titre,article_page,revue_annee,revue_numero
BSPE-2-91,"SCHNEIDER (J.E.J.), LAVERAN (Alphonse), JEANSELME (E.)",Sur un cas de clou de Biskra (avec présentation du malade). (Discussion),91,1909,2
BSPE-2-93,NOC (F.),Observations sur le cycle évolutif de Lamblia intestinalis.,93,1909,2
BSPE-2-97,DARRÉ (H.),Sur un cas d’anémie ankylostomiasique avec fragilité globulaire et ictère hémolytique.,97,1909,2
BSPE-2-101,"NATTAN-LARRIER (L.), BRUMPT (Emile), BERTRAND (Louis-Edmond), LEVADITI (C.)",Sur un cas d’anémie ankylostomiasique avec fragilité globulaire et ictère hémolytique. (Discussion) ,101,1909,2
BSPE-2-104,"WEINBERG (M.), BRIMONT (E.)",Lésions de l’intestin produites par un Gnathostome.,104,1909,2
BSPE-2-106,GENDRE (E.),Sur des larves de Mermis parasites des larves du Stegomyia fasciata.,106,1909,2
BSPE-2-108,"MARTIN (Gustave) LEBŒUF (A.), ROUBAUD (É.)",Sur la répartition géographique de la maladie du sommeil et des mouches piquantes au Congo français.,108,1909,2
BSPE-2-117,ROBLEDO (E.),Fièvre récurrente de Colombie.,117,1909,2
BSPE-2-120,"BRODEN (A.), RHODAIN (J.)",Piroplasmose des bovidés observée au StanleyPool.,120,1909,2
BSPE-2-125,"BRODEN (A.), RHODAIN (J.)",Dissociation des Trypanosoma congolense et cazalboui par l’émétique.,125,1909,2
BSPE-2-127,PÉCAUD (G.),Note sur les trypanosomiases des petits animaux domestiques du Bas-Dahomey.,127,1909,2
BSPE-2-129,"THIROUX (A.), ANFREVILLE (Leon, d’)",De l’emploi du Cercopithecus ruber ou patas comme animal témoin dans la maladie du sommeil. ,129,1909,2
BSPE-2-135,THIROUX (A.),De l’absence fréquente de Trypanosoma gambiense dans le sang et les ganglions des malades du sommeil à la troisième période.,135,1909,2
BSPE-2-139,MESNIL (F.),De l’absence fréquente de Trypanosoma gambiense dans le sang et les ganglions des malades du sommeil à la troisième période. (Discussion) ,139,1909,2
BSPE-2-140,TENDRON (E.),Recherches sur l’élimination d’arsenic après injections sous-cutanées d’atoxyl par le dosage d’As dans les urines et les fèces.,140,1909,2
BSPE-2-143,"LEVADITI (C.), MOTY (F.)",Recherches sur l’élimination d’arsenic après injections sous-cutanées d’atoxyl par le dosage d’As dans les urines et les fèces. (Discussion),143,1909,2
BSPE-2-144,MATHIS (C.),La Microfilaria nocturna au Tonkin. ,144,1909,2
BSPE-2-147,GENDRE (E.),Sur deux larves carnassières de moustiques.,147,1909,2
BSPE-2-151,MARCHOUX (Emile),Mesures de protection sanitaire maritime contre la fièvre jaune.,151,1909,2
BSPE-2-154,PIOT-BEY (J.-B.),Enzootie inédite en Égypte sur des ovidés caprins.,154,1909,2
BSPE-2-157,NICOLAS (CH.),Comment on peut installer à peu de frais une infirmerie indigène.,157,1909,2
BSPE-2-166,MARCHOUX (Emile),Rapport de la Commission de la Lèpre. (Discussion générale),166,1909,2
BSPE-2-191,"NICOLLE (CHARLES), CONSEIL (E.)",Recherches sur la fièvre méditerranéenne entreprises à l’Institut Pasteur de Tunis.,191,1909,2
BSPE-2-195,"CASTEL(), LAFONT (A.)",Cas de peste traités par le sérum antipesteux en injections intraveineuses massives.,195,1909,2
BSPE-2-200,NICOLAS (CH.),Contagion possible de la lèpre par le coït.,200,1909,2
BSPE-2-201,MARCHOUX (Emile),Contagion de la lèpre par le coït. (Discussion),201,1909,2
BSPE-2-202,WEINBERG (M.),Un cas de méningite cérébro-spinale chez le chimpanzé.,202,1909,2
BSPE-2-204,KÉRANDEL (J.),Sur quelques hématozoaires observés au Congo.,204,1909,2
BSPE-2-208,MESNIL (F.),Sur quelques hématozoaires observés au Congo. (Discussion),208,1909,2
BSPE-2-209,"MARTIN (Gustave) LEBŒUF (A.), ROUBAUD (É.)",Trypanosomes d’animaux divers au Moyen– Congo.,209,1909,2
BSPE-2-211,MOTAS (C. S.),La Dourine en Roumanie.,211,1909,2
BSPE-2-213,"SCHNEIDER (J.E.J.), MESNIL (F.)",La Dourine en Roumanie. (Discussion),213,1909,2
BSPE-2-214,NICOLAS (CH.),Remarques sur quelques poissons dits vénéneux.,214,1909,2
BSPE-2-216,BOUFFARD (Gustave),Autopsie d’un cas de Goundou chez le Cynocépale.,216,1909,2
BSPE-2-219,"GOUZIEN (P.), NATTAN-LARRIER (L.), BRUMPT (Emile), JEANSELME (E.), WEINBERG (M.)",Autopsie d’un cas de Goundou chez le Cynocépale. (Discussion),219,1909,2
BSPE-2-220,PETTIT (A.),Lésions osseuses chez deux singes (Cebus fatuellus L. et Gorilla gorilla WYMANN),220,1909,2
BSPE-2-225,"BERTRAND (Louis-Edmond), BILLET (A.), GRALL (CH.), ROBERT, YVON (P.), KERMORGANT (Alexandre), LAVERAN (Alphonse)",Rapport sur la quinine.,225,1909,2
BSPE-2-235,"NICOLLE (CHARLES), MANCEAUX (L.)",Sur les conditions de formation des corps en anneau du sang.,235,1909,2
BSPE-2-237,GROS (H.),La durée de l’immunité conférée par la variolisation vis-à-vis de la vaccine.,237,1909,2
BSPE-2-238,GAUDUCHEAU (A.),La durée de l’immunité conférée par la variolisation vis-à-vis de la vaccine. (Discussion) ,238,1909,2
BSPE-2-239,NATTAN-LARRIER (L.),Pénétration du spirille de la fièvre récurrente à travers les téguments et les muqueuses intacts. ,239,1909,2
BSPE-2-243,MARCHOUX (Emile),Pénétration du spirille de la fièvre récurrente à travers les téguments et les muqueuses intacts. (Discussion),243,1909,2
BSPE-2-245,ROBLEDO (E.),Deux cas de Pian en Colombie.,245,1909,2
BSPE-2-247,GAUDUCHEAU (A.),Sur une culture amibienne.,247,1909,2
BSPE-2-252,LINDENBERG (A.),L’Ulcère de Bauru ou le bouton d’Orient au Brésil. Communication préliminaire. ,252,1909,2
BSPE-2-255,"CARINI (A.), PARANHOS (U.)",Identification de l’« Ulcera de Bauru » avec le bouton d’Orient.,255,1909,2
BSPE-2-257,NATTAN-LARRIER (L.),Identification de l’« Ulcera de Bauru » avec le bouton d’Orient. (Discussion).,257,1909,2
BSPE-2-257,CARDAMATIS (J.P.),Leishmanioses en Grèce. (Bouton d’Orient).,257,1909,2
BSPE-2-261,MORAX (V.),Inoculation intra-cornéenne des trypanosomes.,261,1909,2
BSPE-2-263,"LEVADITI (C.), LAVERAN (Alphonse)",Inoculation intra-cornéenne des trypanosomes. (Discussion),263,1909,2
BSPE-2-264,HECKENROTH (F.),Les symptômes de la trypanosomiase humaine.,264,1909,2
BSPE-2-267,BRUMPT (Emile),Sur un nouveau trypanosome non pathogène du singe.,267,1909,2
BSPE-2-268,CARDAMATIS (J.P.),"Observations sur les microfilaires, trypanosomes et hémocytozoaires chez les oiseaux en Grèce. ",268,1909,2
BSPE-2-269,GROS (H.),Le traitement préventif de l’intolérance quinique par le chlorure de calcium.,269,1909,2
BSPE-2-276,"YAKOBLEW, ZABOLOTNY, ZLATOGOREFF, KOULECHIA","Épidémie actuelle de choléra à St–Pétersbourg, d’après les renseignements des laboratoires municipaux.",276,1909,2
BSPE-2-282,GROS (H.),Cause et nature des gingivites chez les Kabyles.,282,1909,2
BSPE-2-285,BRUMPT (Emile),"Sur une nouvelle spirochétose des poules du Sénégal produite par Spirochaeta neveuxi, n. sp. ",285,1909,2
BSPE-2-288,BOUET (G.),Spirillose des poules au Soudan français.,288,1909,2
BSPE-2-292,"MESINCESCU (D.), CALINESCU (J.)",Spirillose des poules et Argas persicus en Roumanie.,292,1909,2
BSPE-2-293,THEILER (A.),Transmission des spirilles et des piroplasmes par différentes espèces de tiques.,293,1909,2
BSPE-2-295,"LAVERAN (A), PETTIT (A.)",Contribution à l’étude des hémogrégarines de Lacerta ocellata DAUD.,295,1909,2
BSPE-2-298,GROS (H.),L’ulcère à Leishmania (bouton d’Orient) sur le littoral algérien.,298,1909,2
BSPE-2-301,"BUSSIERE (A.), NATTAN-LARRIER (L.)",Essais de traitement du bouton d’Orient.,301,1909,2
BSPE-2-304,LAVERAN (Alphonse),Essais de traitement du bouton d’Orient. (Discussion),304,1909,2
BSPE-2-304,CHAGAS (C.),Nouvelle espèce de trypanosomiase humaine.,304,1909,2
BSPE-2-308,"MARTIN (Gustave), LEBŒUF (A.), RINGENBACH (J.)",Sur le traitement de la trypanosomiase humaine.,308,1909,2
BSPE-2-314,THIROUX (A.),De la cause des attaques épileptoïdes que l’on observe lors des rechutes tardives chez les malades du sommeil traités par l’atoxyl seul ou associé à d’autres médicaments.,314,1909,2
BSPE-2-316,"KÉRANDEL (J.), NATTAN-LARRIER (L.)",De la cause des attaques épileptoïdes que l’on observe lors des rechutes tardives chez les malades du sommeil traités par l’atoxyl seul ou associé à d’autres médicaments. (Discussion),316,1909,2
BSPE-2-317,THIROUX (A.),Des accidents d’intoxication consécutifs aux injections intra-veineuses d’émétique et des moyens de les éviter.,317,1909,2
BSPE-2-319,"SIMOND (P. L.), NOC (F.), AUBERT (P.)",Filariose à la Martinique.,319,1909,2
BSPE-2-323,CONSEIL (E.),Recherches sur la peste en Tunisie.,323,1909,2
BSPE-2-327,SALMON (P.),Présentation de lettres provenant de pays contaminés et soumises à la désinfection.,327,1909,2
BSPE-2-329,"MARCHOUX (Emile), GRANJUX (E.)",Présentation de lettres provenant de pays contaminés et soumises à la désinfection. (Discussion) ,329,1909,2
BSPE-2-330,KERMORGANT (Alexandre),L’alcoolisme dans les colonies françaises.,330,1909,2
BSPE-2-345,"JEANSELME (E.), TRAUTMANN(), LAVERAN (Alphonse)",Lutte contre l’alcoolisme aux Colonies. (Discussion),345,1909,2
BSPE-2-355,DUBRUEL (C.M.E.),Contribution à l’étude de l’étiologie de l’Elephantiasis arabum.,355,1909,2
BSPE-2-360,DUBRUEL (C.M.E.),Essai de thérapeutique de l’Elephantiasis arabum.,360,1909,2
BSPE-2-364,"SIMOND (P.L.), AUBERT (P.), BLANCHARD(), ARLO (J.)",La fièvre de Malte à Marseille.,364,1909,2
BSPE-2-370,GAUDUCHEAU (A.),Sur une culture amibienne. Deuxième note : étude de l’amibe. ,370,1909,2
BSPE-2-374,BRIMONT (E.),Sur un cas d’orchite paludéenne.,374,1909,2
BSPE-2-377,"LAVERAN (A), PETTIT (A.)",Contribution à l’étude des hémogrégarines de Clemimis leprosa et de Chelodina longicollis. ,377,1909,2
BSPE-2-380,MATHIS (C.),La piroplasmose canine au Tonkin.,380,1909,2
BSPE-2-384,THEILER (A.),Quelques observations concernant la transmission du Piroplasma bigeminum par des tiques. ,384,1909,2
BSPE-2-385,NOVY (F.G.),Sur Leishmania infantum. ,385,1909,2
BSPE-2-388,CAMBILLET,Un cas de bouton d’Orient à Flatters (Alger).,388,1909,2
BSPE-2-390,SERGENT (ED.),Un cas de bouton d’Orient à Flatters (Alger). (Discussion),390,1909,2
BSPE-2-391,CARDAMATIS (J.P.),Observations microscopiques sur un bouton d’Orient non ulcéré.,391,1909,2
BSPE-2-392,THEILER (A.),Sur un nouveau trypanosome de l’Afrique du sud.,392,1909,2
BSPE-2-395,BRUMPT (Emile),Inoculation et culture du Trypanosoma vickersæ BRUMPT. Culture et essai d’inoculation de Trypanosoma minanense.,395,1909,2
BSPE-2-397,"THIROUX (A.), ANFREVILLE (Leon, d’)",De l’hypertrophie des ganglions dans la trypanosomiase humaine.,397,1909,2
BSPE-2-400,"THIROUX (A.), PELLETIER (J.)",De la méningite aiguë dans la trypanosomiase humaine.,400,1909,2
BSPE-2-402,"MESNIL (F.), KÉRANDEL (J.)",Sur l’action préventive et curative de l’arsénophénylglycine dans les trypanosomiases expérimentales et en particulier dans les infections à T. gambiense.,402,1909,2
BSPE-2-405,"LEVADITI (C.), VON KNAFF-LENZ (E.)",Sort de l’arsenic injecté dans la circulation générale desanimaux neufs et trypanosomés. ,405,1909,2
BSPE-2-409,"MARTIN (Gustave), RINGENBACH (J.)",La solution de Loeffler dans le traitement prophylactique de la trypanosomiase humaine. ,409,1909,2
BSPE-2-413,BRIMONT (E.),Ankylostomiase en Guyane française.,413,1909,2
BSPE-2-418,"BRIMONT (E.), CELLIER (M.)",Sur un cas d’ankylostomiase maligne avec autopsie.,418,1909,2
BSPE-2-423,BRIMONT (E.),Parasites intestinaux (helminthes et protozoaires) en Guyane française.,423,1909,2
BSPE-2-425,LEGENDRE (J.),Note sur la biologie de Stegomyia fasciata et de Culex pipiens.,425,1909,2
BSPE-2-428,ROUBAUD (É.),Description d’une simulie nouvelle du Pérou.,428,1909,2
BSPE-2-431,"ACHALME (P.), PHISALIX (M.)",Contribution à l’étude de la conservation du vaccin dans les pays chauds.,431,1909,2
BSPE-2-434,"THIROUX (A.), ANFREVILLE (Leon, d’)",De l’acné varioliforme ou Molluscum contagiosum au Sénégal.,434,1909,2
BSPE-2-438,O’ZOUX (L.L.),La dyspnée tropicale.,438,1909,2
BSPE-2-444,"KÉRANDEL (J.), SCHNEIDER (J.E.J.)",Dyspnée tropicale. (Discussion),444,1909,2
BSPE-2-444,NICOLLE (CHARLES),Sur la technique de la ponction de la rate.,444,1909,2
BSPE-2-445,SCHNEIDER (J.E.J.),Ponction de la rate. (Discussion),445,1909,2
BSPE-2-456,LAVERAN (Alphonse),"Au sujet de la communication de M. A. THEILER, sur un nouveau trypanosome de l’Afrique du Sud. ",456,1909,2
BSPE-2-457,MESNIL (F.),Trypanosoma dimorphon. (Discussion) ,457,1909,2
BSPE-2-457,NICOLLE (CHARLES),Quelques données nouvelles relatives au kalaazar infantile.,457,1909,2
BSPE-2-459,LINDENBERG (A.),La Framboesia tropica au Brésil. ,459,1909,2
BSPE-2-462,"LEVADITI (C.), NATTAN-LARRIER (L.)",La Framboesia tropica au Brésil. (Discussion) ,462,1909,2
BSPE-2-462,SPLENDORE (A.),Sur un nouveau protozoaire parasite du lapin. (2e note).,462,1909,2
BSPE-2-465,CARINI (A.),Reproduction expérimentale de la toxoplasmose du lapin.,465,1909,2
BSPE-2-469,CARINI (A.),Sur une hémogrégarine du Leptodactylus pentadactylus Laut.,469,1909,2
BSPE-2-471,CARINI (A.),Sur une hémogrégarine du Caïman latirostris. ,471,1909,2
BSPE-2-472,"MARTIN (Gustave), LEBŒUF (A.)","De la présence du Trypanosoma gambiense dans le liquide céphalorachidien, le sang et les ganglions des malades du sommeil avant et après le traitement.",472,1909,2
BSPE-2-477,THIROUX (A.),De la conception et de la grossesse au cours de la trypanosomiase humaine.,477,1909,2
BSPE-2-479,LEBŒUF (A.),De la conception et de la grossesse au cours de la trypanosomiase humaine. (Discussion),479,1909,2
BSPE-2-480,"MARTIN (Gustave), RINGENBACH (J.)",Un nouveau cas de trypanosomiase humaine chez l’européen.,480,1909,2
BSPE-2-482,NATTAN-LARRIER (L.),Un nouveau cas de trypanosomiase humaine chez l’européen. (Discussion),482,1909,2
BSPE-2-483,"MATHIS (C.), LÉGER (Marcel)",Foyers endémiques de filariose humaine au Tonkin.,483,1909,2
BSPE-2-485,"LE DENTU (A.), MESNIL (F.)",Foyers endémiques de filariose humaine au Tonkin. (Discussion),485,1909,2
BSPE-2-486,CONOR (A.),La bilharziose en Tunisie.,486,1909,2
BSPE-2-488,"MATHIS (C.), LÉGER (Marcel)",Helminthiase intestinale et hépatique chez les indigènes du Tonkin et du Nord-Annam.,488,1909,2
BSPE-2-493,NICOLAS (CH.),État actuel de la lèpre dans l’archipel des îles Loyalty.,493,1909,2
BSPE-2-497,MORSLY (T.),Nouveau traitement du typhus exanthématique par les abcès de fixation (86 % de guérison). ,497,1909,2
BSPE-2-502,NICOLAS (CH.),Pratiques obstétricales chez les Canaques.,502,1909,2
BSPE-2-506,"LAVERAN (A), PETTIT (A.)",Contribution à l’étude des hémogrégarines de quelques sauriens d’Afrique.,506,1909,2
BSPE-2-524,CARINI (A.),Sur la morphologie du Toxoplasma cuniculi. ,524,1909,2
BSPE-2-526,LAVERAN (Alphonse),Au sujet de Tryanosoma congolense BRODEN. ,526,1909,2
BSPE-2-530,PÉCAUD (G.),Contribution à l’étude de l’étiologie de la Souma.,530,1909,2
BSPE-2-532,THIROUX (A.),Les lésions cutanées dans la trypanosomiase humaine.,532,1909,2
BSPE-2-535,THIROUX (A.),Du rôle des anticorps dans la disparition des trypanosomes du sang des malades du sommeil. ,535,1909,2
BSPE-2-538,"LETULLE (M.), NATTAN-LARRIER (L.)",Lésions du foie dans les schistosomiases humaines.,538,1909,2
BSPE-2-542,"MOTY (F.), BRUMPT (Emile)",Lésions du foie dans les schistosomiases humaines. (Discussion),542,1909,2
BSPE-2-544,"HENRY (A.), O’ZOUX (L.L.)",La filaire du Foudi.,544,1909,2
BSPE-2-548,GUEYTAT,Note sur le traitement du clou de Biskra.,548,1909,2
BSPE-2-549,MOTY (F.),Sur le traitement du clou de Biskra. (Discussion),549,1909,2
BSPE-2-549,REMLINGER (P.),Note sur les avantages que présenterait en médecine coloniale un sérum pléio-thérapeutique. ,549,1909,2
BSPE-2-551,PÉCAUD (G.),Trypanosomiases animales au Dahomey.,551,1909,2
BSPE-2-564,PIGNET (M.),Essais d’inoculation du typhus exanthématique aux petits animaux de laboratoire.,564,1909,2
BSPE-2-568,GAUDUCHEAU (A.),Sur une culture amibienne. Troisième note : corps spirillaires.,568,1909,2
BSPE-2-572,MOTY (F.),Influence des altitudes et des latitudes sur les manifestations aiguës du paludisme.,572,1909,2
BSPE-2-575,"MARCHOUX (Emile), GRANJUX (E.)",Influence des altitudes et des latitudes sur les manifestations aiguës du paludisme. (Discussion) ,575,1909,2
BSPE-2-577,"MATHIS (C.), LÉGER (Marcel)",Le paludisme au Tonkin. Index endémique dans les diverses régions.,577,1909,2
BSPE-2-583,MARCHOUX (Emile),Le paludisme au Tonkin. Index endémique dans les diverses régions. (Discussion),583,1909,2
BSPE-2-584,"LAVERAN (A), PETTIT (A.)",Infections expérimentales légères ou latentes du singe et du chien par le kala-azar tunisien. ,584,1909,2
BSPE-2-587,"NATTAN-LARRIER (L.), TOUIN(), HECKENROTH (F.)",Sur un cas de Pian-Bois de la Guyane. Ulcère à Leishmania de la Guyane.,587,1909,2
BSPE-2-591,MARZINOWSKY (E.J.),Cultures de Leishmania tropica parasite du bouton d’Orient.,591,1909,2
BSPE-2-599,BOUFFARD (Gustave),Le rôle enzootique de la Glossina palpalis dans la Souma.,599,1909,2
BSPE-2-603,ROBLEDO (E.),L’uncinariose en Colombie.,603,1909,2
BSPE-2-606,FAUQUET,"Sur un cas d’helminthiase intestinale ayant provoque une crise aiguë d’appendicite, observé en Chine.",606,1909,2
BSPE-2-611,WEINBERG (M.),Nodules aberrants à Œsophagostome chez le singe.,611,1909,2
BSPE-2-612,CONOR (A.),Un foyer de Bilharziose en Tunisie,612,1909,2
BSPE-2-615,"SURCOUF (J.), GEDOELST (L.)",Description d’un Œstride nouveau parasite de l’hippopotame.,615,1909,2
BSPE-2-620,"MARTIN (Gustave), LEBŒUF (A.), RINGENBACH (J.)",L’association atoxyl-émétique chez les malades du sommeil avancés.,620,1909,2
BSPE-2-625,TENDRON (E.),Recherches sur l’élimination de l’arsenic après injection sous-cutanée d’arsénophénylglycine. ,625,1909,2
BSPE-2-628,"THOMSON (D.B.), BALFOUR (A.)",Two cases of non ulcerating “Oriental sore” better termed Leishman nodules. (avec résumé français) ,628,1909,2
BSPE-2-643,"RAILLIET (A.), HENRY (A.)",Une seconde espèce d’Oesophagostome parasite de l’homme.,643,1909,2
BSPE-2-649,BRUMPT (Emile),Une seconde espèce d’Oesophagostome parasite de l’homme. (Discussion),649,1909,2
BSPE-3-8,JEANSELME (E.),Béribéri.,8,1910,3
BSPE-3-13,BRÉAUDAT (L.),Origine alimentaire et traitement du béribéri.,13,1910,3
BSPE-3-18,"NOC (F.), GRALL (CH.), VINCENT (H.), PRÉVOT(), POTTEVIN (H.)",Origine alimentaire et traitement du béribéri. (Discussion),18,1910,3
BSPE-3-20,POTTEVIN (H.),Action des différents bacilles dysentériques sur la mannite.,20,1910,3
BSPE-3-21,WAGON,La tuberculose chez les Noirs en Guinée française (cercle de Kindia).,21,1910,3
BSPE-3-23,"THIROUX (A.), DUFOUGERÉ (W.)",Persistance de l’infection des méninges chez un singe guéri sans médication d’une infection sanguine à spirilles naturelle.,23,1910,3
BSPE-3-25,"ALLAIN (Jacques), TRAUTMANN",Trypanosomiase humaine et pneumonie.,25,1910,3
BSPE-3-26,NOC (F.),La bilharziose à la Martinique.,26,1910,3
BSPE-3-29,"BRUMPT (Emile), MOTY (F.)",La bilharziose à la Martinique (Discussion),29,1910,3
BSPE-3-30,NOC (F.),Un cas d’ankylostomiase maligne compliqué de bilharziose rectale.,30,1910,3
BSPE-3-32,"MATHIS (C.), LÉGER (Marcel)",Les porteurs d’ankylostomes au Tonkin et dans le Nord-Annam.,32,1910,3
BSPE-3-38,BRIDRE (J.),Un dispharage du Pigeon.,38,1910,3
BSPE-3-39,SERGENT (ÉT.),L’acariose due à Pediculoides ventricosus en Algérie.,39,1910,3
BSPE-3-42,"MARTIN (Gustave), LEBŒUF (A.), RINGENBACH (J.)",Traitement de la maladie du sommeil par l’orpiment seul.,42,1910,3
